Date,TQQQ,SQQQ,UVXY,TLT
2000-10-24,85.76423,11548695.38611,1.237811298131084e+19,35.75438
2000-10-25,71.29087,13502058.26596,1.4103738346063192e+19,35.61848
2000-10-26,76.74253,12474730.8527,1.5568757714500082e+19,35.65246
2000-10-27,76.24818,12559857.06648,1.370532614590573e+19,35.61848
2000-10-30,67.73014,13967857.7994,1.2824852972577886e+19,35.58448
2000-10-31,80.75983,11286198.6031,1.1352243064489976e+19,35.62547
2000-11-01,78.62773,11588565.02457,1.1741083396057016e+19,35.69377
2000-11-02,81.49463,11170483.15837,1.1397679113642514e+19,35.65964
2000-11-03,84.61581,10746906.14878,1.1139138784464376e+19,35.38636
2000-11-06,82.65733,10999740.79658,1.1661109264621773e+19,35.28386
2000-11-07,81.6701,11135296.49425,1.1857618784452166e+19,35.28386
2000-11-08,62.46435,13758158.8478,1.231005397816184e+19,35.35223
2000-11-09,62.3897,13779870.2624,1.3331989189257806e+19,35.45468
2000-11-10,52.61683,15943615.6076,1.421642328812671e+19,35.42052
2000-11-13,52.82706,15886058.75628,1.451294396115338e+19,35.55713
2000-11-14,61.58398,13258779.34521,1.272573070967969e+19,35.65964
2000-11-15,65.27824,12468595.02295,1.2166620279737823e+19,35.79626
2000-11-16,53.85097,14656087.95038,1.131367616673847e+19,35.89871
2000-11-17,53.71627,14698317.41454,1.1071817137398176e+19,35.79626
2000-11-20,47.11638,16509868.38911,1.2748054745384792e+19,35.86456
2000-11-21,46.86804,16603186.28825,1.2094063321908003e+19,35.89871
2000-11-22,40.54146,18850840.00952,1.2752120212563864e+19,36.20613
2000-11-24,47.47792,15632723.04786,1.1482361642473357e+19,36.17196
2000-11-27,45.6814,16230216.2236,1.2017980859773678e+19,36.06951
2000-11-28,37.55949,19122002.35691,1.2409057760711698e+19,36.17196
2000-11-29,33.20722,21345089.30109,1.2221096653290412e+19,36.24028
2000-11-30,33.2621,21318163.14573,1.3575828662420142e+19,36.69337
2000-12-01,34.85177,20307618.3546,1.199031443735973e+19,36.52176
2000-12-04,36.46524,19375332.22044,1.2102633540407863e+19,36.48743
2000-12-05,46.01651,14307798.9492,1.019459374572394e+19,36.72767
2000-12-06,40.74156,15953360.15397,1.0172120573161474e+19,37.03663
2000-12-07,38.0221,17024306.9699,1.0265177766578702e+19,37.07097
2000-12-08,40.5733,15888466.32712,8.412853588611376e+18,36.96796
2000-12-11,51.96134,11434970.2533,8.973329129979594e+18,36.93365
2000-12-12,46.23354,12699767.1911,9.694822472402123e+18,37.00231
2000-12-13,40.55139,14265397.11377,8.896280524487441e+18,37.17393
2000-12-14,34.58225,16370731.65368,9.528552342380272e+18,37.34551
2000-12-15,32.18177,17513430.16662,1.0433408746979305e+19,37.4485
2000-12-18,32.35222,17427353.24178,1.1038182389052981e+19,37.37985
2000-12-19,24.94078,21426319.82086,1.0644047134043634e+19,37.31123
2000-12-20,20.63572,25132869.23962,1.3254969897229152e+19,37.55149
2000-12-21,20.98839,24712888.31085,1.18591551504454e+19,37.65447
2000-12-22,25.9603,18867997.45362,1.0510591945105377e+19,37.72314
2000-12-26,26.42797,18535411.93203,1.111220268688939e+19,37.62016
2000-12-27,27.30814,17925219.30659,1.0692035024519209e+19,37.4485
2000-12-28,27.12605,18051624.84609,9.722310068231762e+18,37.41416
2000-12-29,23.05637,20765205.42552,9.808082560046682e+18,37.59353
2001-01-02,17.19232,26054730.31951,1.1459850475863828e+19,38.11089
2001-01-03,25.86934,12914455.68897,9.436496444305031e+18,37.55902
2001-01-04,24.45735,13623681.97685,9.567374755869415e+18,37.83496
2001-01-05,18.83514,16759941.60312,1.0405056817549914e+19,38.04189
2001-01-08,19.44878,16219606.70644,1.0969191944720773e+19,38.00737
2001-01-09,19.43848,16233681.6212,9.872362497740003e+18,37.90396
2001-01-10,22.4202,13749182.23046,9.173687420560744e+18,37.628
2001-01-11,24.36377,12562037.76129,8.590905410346828e+18,37.42109
2001-01-12,25.2912,12088128.59131,7.91621131457391e+18,37.07622
2001-01-16,24.3702,12532650.48794,8.208899260499675e+18,37.21418
2001-01-17,26.58731,11396702.40676,7.980995182423007e+18,37.49008
2001-01-18,29.92916,9968041.54653,7.176046320272699e+18,37.73149
2001-01-19,29.57621,10088935.68232,7.065970615004154e+18,37.42109
2001-01-22,29.64402,10069253.20195,7.021092096433232e+18,37.17968
2001-01-23,31.49145,9445150.97857,6.21097508021401e+18,37.04173
2001-01-24,30.58139,9721369.27823,6.366194414089388e+18,36.97274
2001-01-25,26.97706,10870531.38788,6.586053387141024e+18,37.14516
2001-01-26,28.27632,10350669.03728,6.509432503425927e+18,37.14516
2001-01-29,30.14185,9671305.65194,6.481194850648439e+18,36.93822
2001-01-30,29.78856,9787891.3683,6.418660506597688e+18,37.28309
2001-01-31,26.49323,10873810.85045,6.139162820145218e+18,37.70241
2001-02-01,27.53067,10451355.12792,5.945708694583423e+18,38.04895
2001-02-02,22.95324,12192220.58923,6.023575322622297e+18,37.80636
2001-02-05,22.88595,12231670.27097,6.080278885775658e+18,37.87572
2001-02-06,22.98629,12181717.26894,5.95148553147122e+18,37.77172
2001-02-07,21.85548,12784675.62675,5.78399613325761e+18,37.77172
2001-02-08,19.88633,13940420.9914,5.659506107517663e+18,37.77172
2001-02-09,17.45127,15651554.67578,5.845454712672751e+18,38.01429
2001-02-12,18.07388,15097858.60165,5.760834018942457e+18,37.80636
2001-02-13,16.32664,16561912.26932,5.503768854114073e+18,37.73708
2001-02-14,18.26892,14596648.53602,5.523262427770486e+18,37.63311
2001-02-15,19.16606,13884338.48829,5.003432121517221e+18,37.4252
2001-02-16,15.93716,16227581.18863,5.653456766902449e+18,37.59848
2001-02-20,14.07327,18130421.57954,6.599214300951174e+18,37.59848
2001-02-21,12.87917,19674251.85315,6.978085856205748e+18,37.4252
2001-02-22,12.49766,20263015.61694,7.339883387747049e+18,37.39058
2001-02-23,12.62385,20064474.26263,7.473748563637085e+18,37.59848
2001-02-26,13.33534,18939770.82311,6.688156622583009e+18,37.73708
2001-02-27,10.91227,22386896.046,7.059602468776187e+18,38.15294
2001-02-28,9.87125,24529492.08302,7.7538022697922e+18,38.38259
2001-03-01,10.70885,22455709.01059,7.588844651417189e+18,38.5914
2001-03-02,9.32105,25372636.32033,7.272317802494847e+18,38.2434
2001-03-05,9.82539,24007495.27443,7.098222136637185e+18,38.20859
2001-03-06,10.96743,21224066.59253,6.56574359860709e+18,38.1738
2001-03-07,10.97546,21214667.53392,5.846578772944469e+18,38.45222
2001-03-08,10.35712,22416201.06331,5.867544867127508e+18,38.48697
2001-03-09,8.17387,27148101.82322,6.3084747395132e+18,38.4174
2001-03-12,6.64743,32226121.49799,8.00033622504162e+18,38.45222
2001-03-13,7.65775,27337921.73711,6.84808640017605e+18,38.38259
2001-03-14,7.29219,28651156.8786,7.56832219025486e+18,38.62616
2001-03-15,6.48853,31817462.27694,7.112869374436227e+18,38.62616
2001-03-16,6.04665,33993675.32978,7.567513133700617e+18,38.80017
2001-03-19,6.95071,28921066.33112,7.46532122394398e+18,38.5914
2001-03-20,5.5448,34778805.08435,7.856922348353679e+18,38.69576
2001-03-21,5.54225,34804016.74445,8.17134240119971e+18,38.73058
2001-03-22,6.54928,28489417.1935,8.46364759718708e+18,38.90458
2001-03-23,6.54633,28509572.15086,7.48066767766879e+18,38.66099
2001-03-26,6.08908,30508486.08939,6.908877713309989e+18,38.4174
2001-03-27,6.71544,27378285.96695,6.146942171353885e+18,37.965
2001-03-28,5.05874,34139805.94658,6.629175761638096e+18,37.9302
2001-03-29,4.76965,36100236.25688,6.788176388307973e+18,37.89542
2001-03-30,4.84086,35571606.06742,6.555771025059942e+18,38.15068
2001-04-02,4.18938,40368954.46639,7.392412085826456e+18,38.08075
2001-04-03,3.26667,49271171.7451,8.587891401133175e+18,38.11573
2001-04-04,3.09271,51907961.54516,8.286808238717505e+18,38.15068
2001-04-05,3.97959,37036328.07507,6.722182161862314e+18,37.94088
2001-04-06,3.54263,41112501.8935,7.264659357335854e+18,38.32551
2001-04-09,3.86621,37368039.21207,7.289626335206302e+18,38.18564
2001-04-10,4.72536,29073732.79135,6.392390334856046e+18,37.5912
2001-04-11,5.15065,26464592.66577,6.028611432213034e+18,37.62615
2001-04-12,5.82668,22998079.66006,5.243033500343016e+18,37.55622
2001-04-16,4.7825,27125829.21385,5.269664579898743e+18,37.13657
2001-04-17,5.13679,25123451.68518,5.016749216811659e+18,37.38138
2001-04-18,6.74101,17283321.84272,4.546903583797718e+18,37.48629
2001-04-19,7.95915,14163919.93004,4.5237074884406083e+18,36.99673
2001-04-20,8.00536,14084700.74497,4.834849540627606e+18,36.99673
2001-04-23,6.38945,16930782.31986,5.595553064529996e+18,37.2415
2001-04-24,6.02598,17897538.32664,5.654937861302034e+18,37.17155
2001-04-25,6.34993,16939450.94056,5.291006358028739e+18,37.0317
2001-04-26,5.86151,18246247.69564,4.83703490594904e+18,37.34644
2001-04-27,6.33919,16763359.89885,4.2611244423313536e+18,36.92678
2001-04-30,6.75769,15660631.42701,4.619926198764883e+18,37.17274
2001-05-01,7.58948,13736634.96318,4.2396028723298437e+18,37.31328
2001-05-02,8.02709,12947466.66094,4.2179611982485765e+18,37.48898
2001-05-03,6.95196,14684494.01037,4.593312695698745e+18,37.77001
2001-05-04,7.57302,13375791.01046,4.0615421897735306e+18,37.77001
2001-05-07,7.09855,14216773.92953,4.275309630470037e+18,37.69976
2001-05-08,7.54684,13322027.20366,4.137186415077797e+18,37.52408
2001-05-09,6.76871,14698509.60356,4.0855154263582177e+18,37.73487
2001-05-10,6.42564,15446772.71313,3.9689644646985564e+18,37.34842
2001-05-11,6.33034,15679285.4719,3.8272073475708636e+18,36.75112
2001-05-14,6.02339,16442958.56343,3.9761379414251284e+18,36.89165
2001-05-15,6.15406,16089528.05013,3.813242881170056e+18,36.68087
2001-05-16,6.96956,13960459.05767,3.3476489764378993e+18,36.82138
2001-05-17,7.29951,13302142.49463,3.2280100440713636e+18,37.0322
2001-05-18,7.3608,13192827.19661,3.151429683953981e+18,37.10243
2001-05-21,8.74162,10720405.41915,3.024851866426822e+18,37.13759
2001-05-22,8.6613,10820864.54633,3.1327578192780375e+18,37.06736
2001-05-23,7.50947,12261845.31904,3.271637634552157e+18,37.0322
2001-05-24,8.0855,11323491.44011,2.913268103708214e+18,36.68087
2001-05-25,7.64015,11949215.65501,2.8993769480517396e+18,36.75112
2001-05-29,6.29447,14056126.79374,3.204324519654251e+18,36.71597
2001-05-30,5.60013,15609279.48867,3.316627620276297e+18,36.71597
2001-05-31,5.71137,15302395.02235,3.2673075128124815e+18,37.2563
2001-06-01,6.21479,13956540.51243,3.017270279248958e+18,37.43287
2001-06-04,6.12337,14164431.16716,2.9522544936785746e+18,37.57411
2001-06-05,6.93079,12299249.20619,2.55889037206017e+18,37.71538
2001-06-06,6.76747,12591242.20512,2.699879422810393e+18,37.71538
2001-06-07,7.28664,11627510.76526,2.5380955335612355e+18,37.50351
2001-06-08,6.67793,12601008.68886,2.5688243524688963e+18,37.39755
2001-06-11,6.12537,13645998.27219,2.7018310530093814e+18,37.60939
2001-06-12,6.02332,13875831.11201,2.6830351339573934e+18,37.75068
2001-06-13,5.52786,15019790.03497,2.810183900489985e+18,37.75068
2001-06-14,4.66961,17354524.02988,3.118813730626798e+18,37.82127
2001-06-15,4.78393,16932760.67919,3.0343921675290824e+18,37.68009
2001-06-18,4.59014,17621663.28155,3.0851227233219144e+18,37.64475
2001-06-19,4.51965,17895376.96155,2.8978908967478605e+18,37.71538
2001-06-20,4.82597,16685776.09382,2.7551477147382513e+18,37.78597
2001-06-21,5.02049,16016300.83303,2.29243925411497e+18,37.89194
2001-06-22,4.98386,16136042.7322,2.3900489622548157e+18,38.17444
2001-06-25,5.02003,16021854.6278,2.4898209198352307e+18,38.10383
2001-06-26,5.07035,15863888.22591,2.5682737278754314e+18,37.85664
2001-06-27,5.16647,15565655.21855,2.4922723360186204e+18,37.89194
2001-06-28,5.36279,14976857.82653,2.31917335910647e+18,37.60939
2001-06-29,5.85053,13617394.26824,2.137882214853599e+18,37.53846
2001-07-02,5.75227,13848717.01691,2.072529491444077e+18,37.71588
2001-07-03,5.82239,13682084.5349,2.0846375919766e+18,37.53846
2001-07-05,4.98219,15658680.29782,2.2635149569103537e+18,37.43203
2001-07-06,4.36128,17612523.54422,2.508049968774128e+18,37.53846
2001-07-09,4.47285,17164746.18676,2.638456915571131e+18,37.6804
2001-07-10,3.98896,19024444.21108,2.755677378711429e+18,37.82229
2001-07-11,4.13528,18329762.83933,2.871634925407651e+18,37.75134
2001-07-12,4.9205,14852253.80973,2.5072164419090744e+18,37.92875
2001-07-13,4.7664,15319811.42174,2.3280481247475983e+18,37.96423
2001-07-16,4.49957,16180026.84335,2.604242570084175e+18,38.14165
2001-07-17,4.80079,15099456.45803,2.534986894264815e+18,38.17709
2001-07-18,4.25028,16833383.38845,2.683859355632009e+18,38.5319
2001-07-19,4.55185,15641783.77713,2.479262754240584e+18,38.46094
2001-07-20,4.23316,16739531.3738,2.433938197132699e+18,38.42551
2001-07-23,3.91452,18002362.03792,2.6458081487361423e+18,38.49642
2001-07-24,3.78009,18623622.16534,2.8781714603625866e+18,38.56738
2001-07-25,3.87755,18146691.6661,2.6460541662955116e+18,38.31903
2001-07-26,4.04848,17349909.77608,2.463927483620022e+18,38.31903
2001-07-27,4.29823,16282437.10931,2.284570506837714e+18,38.49642
2001-07-30,4.21984,16582076.69041,2.376164711867259e+18,38.60291
2001-07-31,4.23653,16519291.52564,2.1915615582754895e+18,38.89521
2001-08-01,4.64284,14937750.8857,2.0151494613375043e+18,38.78827
2001-08-02,4.90298,14103130.68884,1.9320434575285256e+18,38.61001
2001-08-03,4.65673,14813713.08513,1.889762929679284e+18,38.53871
2001-08-06,4.43508,15521205.7415,2.1616578509426995e+18,38.50304
2001-08-07,4.36465,15770127.82451,2.016281104588341e+18,38.50304
2001-08-08,3.81183,17770114.95641,2.1908400013159475e+18,38.85955
2001-08-09,3.85848,17555577.43711,2.0916847767001065e+18,38.75261
2001-08-10,3.74612,18069614.09963,1.904040046167555e+18,38.89521
2001-08-13,3.97356,16975529.90603,1.8727339072836618e+18,38.93087
2001-08-14,3.82713,17603880.01426,1.8679678666214815e+18,38.89521
2001-08-15,3.40156,19564414.82576,1.913808556842651e+18,38.82389
2001-08-16,3.5204,18884042.97419,1.9869956466806956e+18,39.00216
2001-08-17,3.03864,21471259.17298,2.291436535795383e+18,39.25173
2001-08-20,3.16312,20594990.45315,2.1356605022601748e+18,39.07351
2001-08-21,2.7679,23171250.73202,2.3351352816647634e+18,39.14477
2001-08-22,2.99329,21287768.49103,2.0375476095351127e+18,39.18043
2001-08-23,2.90412,21925060.86059,1.9947882445440353e+18,39.32301
2001-08-24,3.36537,18445963.33566,1.641734805364044e+18,39.14477
2001-08-27,3.37708,18384467.36471,1.73652857987745e+18,39.07351
2001-08-28,3.05926,20117275.3939,1.9069014785027917e+18,39.35867
2001-08-29,2.92341,21013496.50356,2.0275704132217687e+18,39.5726
2001-08-30,2.59785,23356771.80356,2.3277853456810086e+18,39.50128
2001-08-31,2.69606,22477438.82449,2.2442737396652457e+18,39.68395
2001-09-04,2.43898,24624252.40789,2.354307268554986e+18,39.11089
2001-09-05,2.40929,24927578.24069,2.4062586552940447e+18,39.18254
2001-09-06,2.11592,27966474.91803,2.6991127400867533e+18,39.50487
2001-09-07,2.07777,28474555.70616,3.017163982337915e+18,39.68395
2001-09-10,2.15106,27474317.33961,3.1203362452868393e+18,39.46905
2001-09-17,1.60177,34491041.13967,4.5569907490889467e+18,39.79139
2001-09-18,1.49371,36816766.80867,4.052486209772448e+18,39.32578
2001-09-19,1.41561,38740160.88018,4.2888114445383117e+18,39.21834
2001-09-20,1.27358,42628768.82051,4.763504577338358e+18,38.86015
2001-09-21,1.17032,46089765.51813,4.5540219840260403e+18,39.14675
2001-09-24,1.3468,39145502.98044,3.7361761127626363e+18,39.18254
2001-09-25,1.35867,38804947.09255,3.422242009771524e+18,39.11089
2001-09-26,1.21692,42857438.41074,3.3196607162299187e+18,39.54068
2001-09-27,1.19235,43727160.24155,3.1186863891145324e+18,39.82722
2001-09-28,1.25482,41439890.24527,2.8122572231164083e+18,40.03582
2001-10-01,1.22198,42529024.63724,2.8442708710224164e+18,40.21572
2001-10-02,1.23316,42141947.72724,2.6740902365629737e+18,40.35956
2001-10-03,1.51271,32590760.9557,2.676161130417107e+18,40.43152
2001-10-04,1.55624,31654788.10041,2.7383196347117655e+18,40.43152
2001-10-05,1.62447,30268853.81357,2.9017950841447404e+18,40.39553
2001-10-08,1.6394,29992276.92052,3.1072191914875433e+18,40.39553
2001-10-09,1.52012,32176440.04796,3.0472083799535227e+18,40.14375
2001-10-10,1.72656,27808549.42656,2.602224366836257e+18,40.21572
2001-10-11,2.07676,22169783.3273,2.571849552184941e+18,39.89192
2001-10-12,2.04931,22464000.41,3.0157473007381043e+18,39.89192
2001-10-15,2.02209,22763801.80244,2.999985902708888e+18,40.10779
2001-10-16,2.12034,21659236.49648,2.6695214672393856e+18,40.25168
2001-10-17,1.66309,26331405.18494,2.918954687255732e+18,40.35956
2001-10-18,1.79797,24197625.77506,2.88250821945611e+18,40.39553
2001-10-19,1.83312,23726085.94878,2.758622970470635e+18,40.21572
2001-10-22,1.98017,21824346.18706,2.5138724617904077e+18,40.21572
2001-10-23,2.0107,21489166.486,2.4672278630938547e+18,40.14375
2001-10-24,2.14082,20099952.99819,2.3287012145540874e+18,40.43152
2001-10-25,2.39804,17686351.26821,2.14440433304563e+18,40.64734
2001-10-26,2.24298,18831061.74885,2.015995954174694e+18,40.68334
2001-10-29,1.87428,21927829.50759,2.3446483352135035e+18,40.79124
2001-10-30,1.76477,23210473.70713,2.5307074639632876e+18,41.00704
2001-10-31,1.84677,22133789.71869,2.5245136188697754e+18,42.09095
2001-11-01,2.08162,19320671.50579,2.365975091931914e+18,42.34385
2001-11-02,2.12705,18900182.34338,2.173842556109107e+18,41.62128
2001-11-05,2.33443,17058567.89493,2.1364881644864497e+18,42.0187
2001-11-06,2.60634,15072244.50489,1.9430791075477071e+18,42.0187
2001-11-07,2.59553,15135162.56702,1.9630330821494095e+18,42.48838
2001-11-08,2.51534,15603169.19768,1.8979005405837207e+18,42.16319
2001-11-09,2.5108,15631682.48446,1.7673972382850107e+18,42.09095
2001-11-12,2.56416,15299811.52474,1.9397053186802033e+18,42.09095
2001-11-13,2.8389,13661012.15407,1.6407800827917622e+18,41.83806
2001-11-14,2.89884,13373100.72617,1.6377930419258186e+18,41.2961
2001-11-15,2.86306,13538721.48369,1.5339607008664655e+18,40.46512
2001-11-16,2.83851,13655127.02717,1.479239863685446e+18,39.9232
2001-11-19,3.08015,12493015.84759,1.4150179409563968e+18,40.28448
2001-11-20,2.65272,14226937.18207,1.3757269767130143e+18,39.9232
2001-11-21,2.61095,14451219.75182,1.3722012025841516e+18,39.59802
2001-11-23,2.78574,13483976.79661,1.2827286786351795e+18,39.41737
2001-11-26,2.9915,12488381.2948,1.3185431395191045e+18,39.38122
2001-11-27,2.9797,12537951.80636,1.3268804893975437e+18,39.41737
2001-11-28,2.65662,13897759.89211,1.4752678360721137e+18,39.38122
2001-11-29,2.90283,12610172.58357,1.403543210992624e+18,39.88702
2001-11-30,2.8368,12897390.045,1.281794392464721e+18,39.95962
2001-12-03,2.69022,13564181.18086,1.4285805413389435e+18,40.1048
2001-12-04,3.07486,11625084.76686,1.2781706014493788e+18,40.43147
2001-12-05,3.53059,9902282.38111,1.1849342773289388e+18,39.56041
2001-12-06,3.54469,9862877.23159,1.2300162211925248e+18,39.12487
2001-12-07,3.25152,10678787.76607,1.2043900684882102e+18,38.47157
2001-12-10,3.0802,11241611.9219,1.3598767436794527e+18,38.58044
2001-12-11,3.13142,11054771.43615,1.324997352265483e+18,38.72566
2001-12-12,3.20598,10791652.628,1.2820572951482015e+18,39.05228
2001-12-13,2.78876,12196209.01506,1.3536107640846717e+18,38.72566
2001-12-14,2.86183,11876825.31843,1.2439442381866437e+18,38.47157
2001-12-17,3.00892,11266621.15082,1.2073107141367846e+18,38.47157
